CAMR:IN20:186:R_DIST,Pulse_length,FBCK:BCI0:1:CHRG_S,SOLN:IN20:121:BACT,QUAD:IN20:121:BACT,QUAD:IN20:122:BACT,ACCL:IN20:300:L0A_ADES,ACCL:IN20:300:L0A_PDES,ACCL:IN20:400:L0B_ADES,ACCL:IN20:400:L0B_PDES,QUAD:IN20:361:BACT,QUAD:IN20:371:BACT,QUAD:IN20:425:BACT,QUAD:IN20:441:BACT,QUAD:IN20:511:BACT,QUAD:IN20:525:BACT,OTRS:IN20:621:XRMS,OTRS:IN20:621:YRMS
423.867825,1.8550514181818183,0.25,0.476,0.0144,0.011785,58.0,-9.53597349,70.0,9.85566222,-3.3918830841602823,2.722325118528399,-2.1743070738836208,-0.015610644345252986,2.848652085436087,-3.5,122.56457016917646,194.40340893008124
423.867825,1.8550514181818183,0.25,0.476,0.0144,0.011785,58.0,-9.53597349,70.0,9.85566222,-3.3918830841602823,2.722325118528399,-2.1743070738836208,-0.015610644345252986,2.848652085436087,-3.1666666666666665,109.66793377142857,148.53530666078075
423.867825,1.8550514181818183,0.25,0.476,0.0144,0.011785,58.0,-9.53597349,70.0,9.85566222,-3.3918830841602823,2.722325118528399,-2.1743070738836208,-0.015610644345252986,2.848652085436087,-2.8333333333333335,104.7937739734473,122.84426646913367
423.867825,1.8550514181818183,0.25,0.476,0.0144,0.011785,58.0,-9.53597349,70.0,9.85566222,-3.3918830841602823,2.722325118528399,-2.1743070738836208,-0.015610644345252986,2.848652085436087,-2.5,119.52568212869154,118.67370616688012
423.867825,1.8550514181818183,0.25,0.476,0.0144,0.011785,58.0,-9.53597349,70.0,9.85566222,-3.3918830841602823,2.722325118528399,-2.1743070738836208,-0.015610644345252986,2.848652085436087,-2.166666666666667,136.54083038836902,107.61951618449646
423.867825,1.8550514181818183,0.25,0.476,0.0144,0.011785,58.0,-9.53597349,70.0,9.85566222,-3.3918830841602823,2.722325118528399,-2.1743070738836208,-0.015610644345252986,2.848652085436087,-1.8333333333333335,7.43336750032708,3.300015158856947
423.867825,1.8550514181818183,0.25,0.476,0.0144,0.011785,58.0,-9.53597349,70.0,9.85566222,-3.3918830841602823,2.722325118528399,-2.1743070738836208,-0.015610644345252986,2.848652085436087,-1.5,174.56766175431804,85.15128473351939
423.867825,1.8550514181818183,0.25,0.476,0.0144,0.011785,58.0,-9.53597349,70.0,9.85566222,-3.3918830841602823,2.722325118528399,-2.1743070738836208,-0.015610644345252986,2.848652085436087,-1.166666666666667,9.295247291462447,28.565888417496527
423.867825,1.8550514181818183,0.25,0.476,0.0144,0.011785,58.0,-9.53597349,70.0,9.85566222,-3.3918830841602823,2.722325118528399,-2.1743070738836208,-0.015610644345252986,2.848652085436087,-0.8333333333333335,224.1143165978873,91.3019517892677
423.867825,1.8550514181818183,0.25,0.476,0.0144,0.011785,58.0,-9.53597349,70.0,9.85566222,-3.3918830841602823,2.722325118528399,-2.1743070738836208,-0.015610644345252986,2.848652085436087,-0.5,9.294566122952833,25.91513796832556
423.867825,1.8550514181818183,0.25,0.476,0.0144,0.011785,58.0,-9.53597349,70.0,9.85566222,-3.3918830841602823,2.722325118528399,-2.1743070738836208,-0.015610644345252986,2.848652085436087,-0.5,9.294566122952833,25.91513796832556
423.867825,1.8550514181818183,0.25,0.476,0.0144,0.011785,58.0,-9.53597349,70.0,9.85566222,-3.3918830841602823,2.722325118528399,-2.1743070738836208,-0.015610644345252986,2.848652085436087,-0.5,263.07708957728136,104.97912260586772
423.867825,1.8550514181818183,0.25,0.476,0.0144,0.011785,58.0,-9.53597349,70.0,9.85566222,-3.3918830841602823,2.722325118528399,-2.1743070738836208,-0.015610644345252986,2.848652085436087,-0.7142857142857143,260.511212842076,99.25182866071773
423.867825,1.8550514181818183,0.25,0.476,0.0144,0.011785,58.0,-9.53597349,70.0,9.85566222,-3.3918830841602823,2.722325118528399,-2.1743070738836208,-0.015610644345252986,2.848652085436087,-0.9285714285714286,239.91133910771163,88.93981941647591
423.867825,1.8550514181818183,0.25,0.476,0.0144,0.011785,58.0,-9.53597349,70.0,9.85566222,-3.3918830841602823,2.722325118528399,-2.1743070738836208,-0.015610644345252986,2.848652085436087,-0.9285714285714286,239.91133910771163,88.93981941647591
423.867825,1.8550514181818183,0.25,0.476,0.0144,0.011785,58.0,-9.53597349,70.0,9.85566222,-3.3918830841602823,2.722325118528399,-2.1743070738836208,-0.015610644345252986,2.848652085436087,-1.1428571428571428,207.89060690928488,88.49540273773484
423.867825,1.8550514181818183,0.25,0.476,0.0144,0.011785,58.0,-9.53597349,70.0,9.85566222,-3.3918830841602823,2.722325118528399,-2.1743070738836208,-0.015610644345252986,2.848652085436087,-1.3571428571428572,207.2251612344196,89.71519210132173
423.867825,1.8550514181818183,0.25,0.476,0.0144,0.011785,58.0,-9.53597349,70.0,9.85566222,-3.3918830841602823,2.722325118528399,-2.1743070738836208,-0.015610644345252986,2.848652085436087,-1.5714285714285714,165.6917136470592,108.28900650810104
423.867825,1.8550514181818183,0.25,0.476,0.0144,0.011785,58.0,-9.53597349,70.0,9.85566222,-3.3918830841602823,2.722325118528399,-2.1743070738836208,-0.015610644345252986,2.848652085436087,-1.7857142857142856,163.919152140993,85.23952434857897
423.867825,1.8550514181818183,0.25,0.476,0.0144,0.011785,58.0,-9.53597349,70.0,9.85566222,-3.3918830841602823,2.722325118528399,-2.1743070738836208,-0.015610644345252986,2.848652085436087,-1.7857142857142856,163.919152140993,85.23952434857897
423.867825,1.8550514181818183,0.25,0.476,0.0144,0.011785,58.0,-9.53597349,70.0,9.85566222,-3.3918830841602823,2.722325118528399,-2.1743070738836208,-0.015610644345252986,2.848652085436087,-2.0,149.9705435760085,130.62182217134705
423.867825,1.8550514181818183,0.25,0.476,0.0144,0.011785,58.0,-9.53597349,70.0,9.85566222,-3.3918830841602823,2.722325118528399,-2.1743070738836208,-0.015610644345252986,2.848652085436087,-2.2142857142857144,143.1017565120414,96.02709977273075
423.867825,1.8550514181818183,0.25,0.476,0.0144,0.011785,58.0,-9.53597349,70.0,9.85566222,-3.3918830841602823,2.722325118528399,-2.1743070738836208,-0.015610644345252986,2.848652085436087,-2.4285714285714284,115.06868362557857,125.71987582916003
423.867825,1.8550514181818183,0.25,0.476,0.0144,0.011785,58.0,-9.53597349,70.0,9.85566222,-3.3918830841602823,2.722325118528399,-2.1743070738836208,-0.015610644345252986,2.848652085436087,-2.642857142857143,110.53530781642932,127.71984990930906
423.867825,1.8550514181818183,0.25,0.476,0.0144,0.011785,58.0,-9.53597349,70.0,9.85566222,-3.3918830841602823,2.722325118528399,-2.1743070738836208,-0.015610644345252986,2.848652085436087,-2.857142857142857,109.2863635753621,148.44012683940204
423.867825,1.8550514181818183,0.25,0.476,0.0144,0.011785,58.0,-9.53597349,70.0,9.85566222,-3.3918830841602823,2.722325118528399,-2.1743070738836208,-0.015610644345252986,2.848652085436087,-2.857142857142857,109.2863635753621,148.44012683940204
423.867825,1.8550514181818183,0.25,0.476,0.0144,0.011785,58.0,-9.53597349,70.0,9.85566222,-3.3918830841602823,2.722325118528399,-2.1743070738836208,-0.015610644345252986,2.848652085436087,-3.071428571428571,106.11045125798796,172.26619775674197
423.867825,1.8550514181818183,0.25,0.476,0.0144,0.011785,58.0,-9.53597349,70.0,9.85566222,-3.3918830841602823,2.722325118528399,-2.1743070738836208,-0.015610644345252986,2.848652085436087,-3.2857142857142856,105.29935647011177,174.23741758212407
423.867825,1.8550514181818183,0.25,0.476,0.0144,0.011785,58.0,-9.53597349,70.0,9.85566222,-3.3918830841602823,2.722325118528399,-2.1743070738836208,-0.015610644345252986,2.848652085436087,-3.5,107.26074466836455,185.3856163811286
423.867825,1.8550514181818183,0.25,0.476,0.0144,0.011785,58.0,-9.53597349,70.0,9.85566222,-3.3918830841602823,2.722325118528399,-2.1743070738836208,-0.015610644345252986,2.848652085436087,-5.0,158.06883729561778,305.36897141344014
423.867825,1.8550514181818183,0.25,0.476,0.0144,0.011785,58.0,-9.53597349,70.0,9.85566222,-3.3918830841602823,2.722325118528399,-2.1743070738836208,-0.015610644345252986,2.848652085436087,-4.633333333333334,145.73647346585494,285.7201777047855
423.867825,1.8550514181818183,0.25,0.476,0.0144,0.011785,58.0,-9.53597349,70.0,9.85566222,-3.3918830841602823,2.722325118528399,-2.1743070738836208,-0.015610644345252986,2.848652085436087,-4.633333333333334,145.73647346585494,285.7201777047855
423.867825,1.8550514181818183,0.25,0.476,0.0144,0.011785,58.0,-9.53597349,70.0,9.85566222,-3.3918830841602823,2.722325118528399,-2.1743070738836208,-0.015610644345252986,2.848652085436087,-4.266666666666667,121.91890216567383,249.1974741423698
423.867825,1.8550514181818183,0.25,0.476,0.0144,0.011785,58.0,-9.53597349,70.0,9.85566222,-3.3918830841602823,2.722325118528399,-2.1743070738836208,-0.015610644345252986,2.848652085436087,-3.9000000000000004,127.74651460153424,219.1899706178949
423.867825,1.8550514181818183,0.25,0.476,0.0144,0.011785,58.0,-9.53597349,70.0,9.85566222,-3.3918830841602823,2.722325118528399,-2.1743070738836208,-0.015610644345252986,2.848652085436087,-3.533333333333333,121.06599153797993,189.55597530880817
423.867825,1.8550514181818183,0.25,0.476,0.0144,0.011785,58.0,-9.53597349,70.0,9.85566222,-3.3918830841602823,2.722325118528399,-2.1743070738836208,-0.015610644345252986,2.848652085436087,-3.166666666666667,115.2004071008652,174.74950391559616
423.867825,1.8550514181818183,0.25,0.476,0.0144,0.011785,58.0,-9.53597349,70.0,9.85566222,-3.3918830841602823,2.722325118528399,-2.1743070738836208,-0.015610644345252986,2.848652085436087,-2.8000000000000003,112.23296975067043,141.8255607983717
423.867825,1.8550514181818183,0.25,0.476,0.0144,0.011785,58.0,-9.53597349,70.0,9.85566222,-3.3918830841602823,2.722325118528399,-2.1743070738836208,-0.015610644345252986,2.848652085436087,-2.4333333333333336,125.83828392285909,136.30879229873406
423.867825,1.8550514181818183,0.25,0.476,0.0144,0.011785,58.0,-9.53597349,70.0,9.85566222,-3.3918830841602823,2.722325118528399,-2.1743070738836208,-0.015610644345252986,2.848652085436087,-2.4333333333333336,116.71933113405808,138.15383017195052
423.867825,1.8550514181818183,0.25,0.476,0.0144,0.011785,58.0,-9.53597349,70.0,9.85566222,-3.3918830841602823,2.722325118528399,-2.1743070738836208,-0.015610644345252986,2.848652085436087,-2.066666666666667,147.93301120773557,102.07241359217069
423.867825,1.8550514181818183,0.25,0.476,0.0144,0.011785,58.0,-9.53597349,70.0,9.85566222,-3.3918830841602823,2.722325118528399,-2.1743070738836208,-0.015610644345252986,2.848652085436087,-1.7000000000000002,172.70159686770103,92.77669990315178
423.867825,1.8550514181818183,0.25,0.476,0.0144,0.011785,58.0,-9.53597349,70.0,9.85566222,-3.3918830841602823,2.722325118528399,-2.1743070738836208,-0.015610644345252986,2.848652085436087,-1.3333333333333335,207.58776275965394,82.87092075518909
423.867825,1.8550514181818183,0.25,0.476,0.0144,0.011785,58.0,-9.53597349,70.0,9.85566222,-3.3918830841602823,2.722325118528399,-2.1743070738836208,-0.015610644345252986,2.848652085436087,-0.9666666666666668,221.10623430885795,86.39720714685365
423.867825,1.8550514181818183,0.25,0.476,0.0144,0.011785,58.0,-9.53597349,70.0,9.85566222,-3.3918830841602823,2.722325118528399,-2.1743070738836208,-0.015610644345252986,2.848652085436087,-0.6000000000000005,10.041672749557682,30.213347510782505
423.867825,1.8550514181818183,0.25,0.476,0.0144,0.011785,58.0,-9.53597349,70.0,9.85566222,-3.3918830841602823,2.722325118528399,-2.1743070738836208,-0.015610644345252986,2.848652085436087,-0.2333333333333334,4.45670346557248,207.77847857850574
423.867825,1.8550514181818183,0.25,0.476,0.0144,0.011785,58.0,-9.53597349,70.0,9.85566222,-3.3918830841602823,2.722325118528399,-2.1743070738836208,-0.015610644345252986,2.848652085436087,0.13333333333333286,329.0015153506718,124.97999951618867
423.867825,1.8550514181818183,0.25,0.476,0.0144,0.011785,58.0,-9.53597349,70.0,9.85566222,-3.3918830841602823,2.722325118528399,-2.1743070738836208,-0.015610644345252986,2.848652085436087,0.5,384.38422597785427,153.70678403115707
423.867825,1.8550514181818183,0.25,0.476,0.0144,0.011785,58.0,-9.53597349,70.0,9.85566222,-3.3918830841602823,2.722325118528399,-2.1743070738836208,-0.015610644345252986,2.848652085436087,1.5,443.8362351572044,194.51815253859226
423.867825,1.8550514181818183,0.25,0.476,0.0144,0.011785,58.0,-9.53597349,70.0,9.85566222,-3.3918830841602823,2.722325118528399,-2.1743070738836208,-0.015610644345252986,2.848652085436087,1.1176470588235294,430.5573579516993,175.1159168132343
423.867825,1.8550514181818183,0.25,0.476,0.0144,0.011785,58.0,-9.53597349,70.0,9.85566222,-3.3918830841602823,2.722325118528399,-2.1743070738836208,-0.015610644345252986,2.848652085436087,0.7352941176470589,398.0324249517457,144.76959195958557
423.867825,1.8550514181818183,0.25,0.476,0.0144,0.011785,58.0,-9.53597349,70.0,9.85566222,-3.3918830841602823,2.722325118528399,-2.1743070738836208,-0.015610644345252986,2.848652085436087,0.3529411764705883,383.2788954977396,138.1443546673868
423.867825,1.8550514181818183,0.25,0.476,0.0144,0.011785,58.0,-9.53597349,70.0,9.85566222,-3.3918830841602823,2.722325118528399,-2.1743070738836208,-0.015610644345252986,2.848652085436087,-0.02941176470588225,338.7514074373868,123.352916499813
423.867825,1.8550514181818183,0.25,0.476,0.0144,0.011785,58.0,-9.53597349,70.0,9.85566222,-3.3918830841602823,2.722325118528399,-2.1743070738836208,-0.015610644345252986,2.848652085436087,-0.4117647058823528,294.9091205989287,103.68702076025615
423.867825,1.8550514181818183,0.25,0.476,0.0144,0.011785,58.0,-9.53597349,70.0,9.85566222,-3.3918830841602823,2.722325118528399,-2.1743070738836208,-0.015610644345252986,2.848652085436087,-0.7941176470588234,261.45564609849055,97.44943556649915
423.867825,1.8550514181818183,0.25,0.476,0.0144,0.011785,58.0,-9.53597349,70.0,9.85566222,-3.3918830841602823,2.722325118528399,-2.1743070738836208,-0.015610644345252986,2.848652085436087,-1.176470588235294,9.945812500918905,34.8017046403515
423.867825,1.8550514181818183,0.25,0.476,0.0144,0.011785,58.0,-9.53597349,70.0,9.85566222,-3.3918830841602823,2.722325118528399,-2.1743070738836208,-0.015610644345252986,2.848652085436087,-1.5588235294117645,182.22645215519105,142.4484289776712
423.867825,1.8550514181818183,0.25,0.476,0.0144,0.011785,58.0,-9.53597349,70.0,9.85566222,-3.3918830841602823,2.722325118528399,-2.1743070738836208,-0.015610644345252986,2.848652085436087,-1.941176470588235,163.47970950659467,86.9237272562277
423.867825,1.8550514181818183,0.25,0.476,0.0144,0.011785,58.0,-9.53597349,70.0,9.85566222,-3.3918830841602823,2.722325118528399,-2.1743070738836208,-0.015610644345252986,2.848652085436087,-2.3235294117647056,136.89078482571216,119.55023746260017
423.867825,1.8550514181818183,0.25,0.476,0.0144,0.011785,58.0,-9.53597349,70.0,9.85566222,-3.3918830841602823,2.722325118528399,-2.1743070738836208,-0.015610644345252986,2.848652085436087,-2.7058823529411757,116.38651096352935,139.76968063043878
423.867825,1.8550514181818183,0.25,0.476,0.0144,0.011785,58.0,-9.53597349,70.0,9.85566222,-3.3918830841602823,2.722325118528399,-2.1743070738836208,-0.015610644345252986,2.848652085436087,-3.0882352941176467,107.62426067008434,153.82547315795952
423.867825,1.8550514181818183,0.25,0.476,0.0144,0.011785,58.0,-9.53597349,70.0,9.85566222,-3.3918830841602823,2.722325118528399,-2.1743070738836208,-0.015610644345252986,2.848652085436087,-3.4705882352941178,111.68619289965153,192.81504776348027
423.867825,1.8550514181818183,0.25,0.476,0.0144,0.011785,58.0,-9.53597349,70.0,9.85566222,-3.3918830841602823,2.722325118528399,-2.1743070738836208,-0.015610644345252986,2.848652085436087,-3.4705882352941178,111.68619289965153,192.81504776348027
423.867825,1.8550514181818183,0.25,0.476,0.0144,0.011785,58.0,-9.53597349,70.0,9.85566222,-3.3918830841602823,2.722325118528399,-2.1743070738836208,-0.015610644345252986,2.848652085436087,-3.852941176470588,123.33254770205828,226.9395731586518
423.867825,1.8550514181818183,0.25,0.476,0.0144,0.011785,58.0,-9.53597349,70.0,9.85566222,-3.3918830841602823,2.722325118528399,-2.1743070738836208,-0.015610644345252986,2.848652085436087,-4.235294117647058,131.03328313436032,249.9620734307833
423.867825,1.8550514181818183,0.25,0.476,0.0144,0.011785,58.0,-9.53597349,70.0,9.85566222,-3.3918830841602823,2.722325118528399,-2.1743070738836208,-0.015610644345252986,2.848652085436087,-4.617647058823529,140.28796530495705,259.55078595436356
423.867825,1.8550514181818183,0.25,0.476,0.0144,0.011785,58.0,-9.53597349,70.0,9.85566222,-3.3918830841602823,2.722325118528399,-2.1743070738836208,-0.015610644345252986,2.848652085436087,-5.0,161.26874544212478,310.6481960180296
423.867825,1.8550514181818183,0.25,0.465,0.0144,0.011785,58.0,-9.53597349,70.0,9.85566222,-3.3918830841602823,2.722325118528399,-2.1743070738836208,-0.015610644345252986,2.848652085436087,-2.7046297305452,168.92945924198068,317.8820672442909
423.867825,1.8550514181818183,0.25,0.46585000000000004,0.0144,0.011785,58.0,-9.53597349,70.0,9.85566222,-3.3918830841602823,2.722325118528399,-2.1743070738836208,-0.015610644345252986,2.848652085436087,-2.7046297305452,171.39402223036564,301.68594460177223
423.867825,1.8550514181818183,0.25,0.4667,0.0144,0.011785,58.0,-9.53597349,70.0,9.85566222,-3.3918830841602823,2.722325118528399,-2.1743070738836208,-0.015610644345252986,2.848652085436087,-2.7046297305452,157.85996926308886,294.14635152492644
423.867825,1.8550514181818183,0.25,0.46755,0.0144,0.011785,58.0,-9.53597349,70.0,9.85566222,-3.3918830841602823,2.722325118528399,-2.1743070738836208,-0.015610644345252986,2.848652085436087,-2.7046297305452,9.475163745802325,64.06322707960285
423.867825,1.8550514181818183,0.25,0.46840000000000004,0.0144,0.011785,58.0,-9.53597349,70.0,9.85566222,-3.3918830841602823,2.722325118528399,-2.1743070738836208,-0.015610644345252986,2.848652085436087,-2.7046297305452,148.51881366920105,241.71222118049235
423.867825,1.8550514181818183,0.25,0.46840000000000004,0.0144,0.011785,58.0,-9.53597349,70.0,9.85566222,-3.3918830841602823,2.722325118528399,-2.1743070738836208,-0.015610644345252986,2.848652085436087,-2.7046297305452,148.51881366920105,241.71222118049235
423.867825,1.8550514181818183,0.25,0.46925,0.0144,0.011785,58.0,-9.53597349,70.0,9.85566222,-3.3918830841602823,2.722325118528399,-2.1743070738836208,-0.015610644345252986,2.848652085436087,-2.7046297305452,153.69701295244028,230.97779280651324
423.867825,1.8550514181818183,0.25,0.4701,0.0144,0.011785,58.0,-9.53597349,70.0,9.85566222,-3.3918830841602823,2.722325118528399,-2.1743070738836208,-0.015610644345252986,2.848652085436087,-2.7046297305452,146.62078908415006,194.8648757672364
423.867825,1.8550514181818183,0.25,0.47095000000000004,0.0144,0.011785,58.0,-9.53597349,70.0,9.85566222,-3.3918830841602823,2.722325118528399,-2.1743070738836208,-0.015610644345252986,2.848652085436087,-2.7046297305452,136.28701031505304,175.86474256781815
423.867825,1.8550514181818183,0.25,0.4718,0.0144,0.011785,58.0,-9.53597349,70.0,9.85566222,-3.3918830841602823,2.722325118528399,-2.1743070738836208,-0.015610644345252986,2.848652085436087,-2.7046297305452,133.60700522539227,149.85086228497158
423.867825,1.8550514181818183,0.25,0.47265,0.0144,0.011785,58.0,-9.53597349,70.0,9.85566222,-3.3918830841602823,2.722325118528399,-2.1743070738836208,-0.015610644345252986,2.848652085436087,-2.7046297305452,127.46063139282116,134.52109952484244
423.867825,1.8550514181818183,0.25,0.47350000000000003,0.0144,0.011785,58.0,-9.53597349,70.0,9.85566222,-3.3918830841602823,2.722325118528399,-2.1743070738836208,-0.015610644345252986,2.848652085436087,-2.7046297305452,112.20238786969732,128.9979000351194
423.867825,1.8550514181818183,0.25,0.47435,0.0144,0.011785,58.0,-9.53597349,70.0,9.85566222,-3.3918830841602823,2.722325118528399,-2.1743070738836208,-0.015610644345252986,2.848652085436087,-2.7046297305452,108.43947625068151,116.65269590360965
423.867825,1.8550514181818183,0.25,0.4752,0.0144,0.011785,58.0,-9.53597349,70.0,9.85566222,-3.3918830841602823,2.722325118528399,-2.1743070738836208,-0.015610644345252986,2.848652085436087,-2.7046297305452,106.10600808949327,123.79006537490012
423.867825,1.8550514181818183,0.25,0.47605,0.0144,0.011785,58.0,-9.53597349,70.0,9.85566222,-3.3918830841602823,2.722325118528399,-2.1743070738836208,-0.015610644345252986,2.848652085436087,-2.7046297305452,113.14972473070421,129.85431455349146
423.867825,1.8550514181818183,0.25,0.4769,0.0144,0.011785,58.0,-9.53597349,70.0,9.85566222,-3.3918830841602823,2.722325118528399,-2.1743070738836208,-0.015610644345252986,2.848652085436087,-2.7046297305452,126.4801183194297,158.97872483324352
423.867825,1.8550514181818183,0.25,0.47775,0.0144,0.011785,58.0,-9.53597349,70.0,9.85566222,-3.3918830841602823,2.722325118528399,-2.1743070738836208,-0.015610644345252986,2.848652085436087,-2.7046297305452,149.31783525968692,174.98767072401452
423.867825,1.8550514181818183,0.25,0.47775,0.0144,0.011785,58.0,-9.53597349,70.0,9.85566222,-3.3918830841602823,2.722325118528399,-2.1743070738836208,-0.015610644345252986,2.848652085436087,-2.7046297305452,10.144047171880803,8.503948784767681
423.867825,1.8550514181818183,0.25,0.47859999999999997,0.0144,0.011785,58.0,-9.53597349,70.0,9.85566222,-3.3918830841602823,2.722325118528399,-2.1743070738836208,-0.015610644345252986,2.848652085436087,-2.7046297305452,179.39992344095296,213.65984789019006
423.867825,1.8550514181818183,0.25,0.47945,0.0144,0.011785,58.0,-9.53597349,70.0,9.85566222,-3.3918830841602823,2.722325118528399,-2.1743070738836208,-0.015610644345252986,2.848652085436087,-2.7046297305452,10.10009810908819,31.679264105439714
423.867825,1.8550514181818183,0.25,0.4803,0.0144,0.011785,58.0,-9.53597349,70.0,9.85566222,-3.3918830841602823,2.722325118528399,-2.1743070738836208,-0.015610644345252986,2.848652085436087,-2.7046297305452,7.997288094125157,184.86913816948856
423.867825,1.8550514181818183,0.25,0.48114999999999997,0.0144,0.011785,58.0,-9.53597349,70.0,9.85566222,-3.3918830841602823,2.722325118528399,-2.1743070738836208,-0.015610644345252986,2.848652085436087,-2.7046297305452,12.38944474713721,142.82350314607336
423.867825,1.8550514181818183,0.25,0.482,0.0144,0.011785,58.0,-9.53597349,70.0,9.85566222,-3.3918830841602823,2.722325118528399,-2.1743070738836208,-0.015610644345252986,2.848652085436087,-2.7046297305452,357.41990458816497,321.80100760551517
423.867825,1.8550514181818183,0.25,0.476,0.0144,0.011785,58.0,-9.53597349,70.0,9.85566222,-3.3918830841602823,2.722325118528399,-2.1743070738836208,-0.015610644345252986,2.848652085436087,-6.5,9.438586756869423,37.995941431632204
423.867825,1.8550514181818183,0.25,0.476,0.0144,0.011785,58.0,-9.53597349,70.0,9.85566222,-3.3918830841602823,2.722325118528399,-2.1743070738836208,-0.015610644345252986,2.848652085436087,-6.136363636363637,230.11047909607512,421.4687944142836
423.867825,1.8550514181818183,0.25,0.476,0.0144,0.011785,58.0,-9.53597349,70.0,9.85566222,-3.3918830841602823,2.722325118528399,-2.1743070738836208,-0.015610644345252986,2.848652085436087,-5.7727272727272725,200.9325946919131,341.51872876108916
423.867825,1.8550514181818183,0.25,0.476,0.0144,0.011785,58.0,-9.53597349,70.0,9.85566222,-3.3918830841602823,2.722325118528399,-2.1743070738836208,-0.015610644345252986,2.848652085436087,-5.409090909090909,161.95045246188417,338.36480296817984
423.867825,1.8550514181818183,0.25,0.476,0.0144,0.011785,58.0,-9.53597349,70.0,9.85566222,-3.3918830841602823,2.722325118528399,-2.1743070738836208,-0.015610644345252986,2.848652085436087,-6.5,260.43019402191453,378.8117241935631
423.867825,1.8550514181818183,0.25,0.476,0.0144,0.011785,58.0,-9.53597349,70.0,9.85566222,-3.3918830841602823,2.722325118528399,-2.1743070738836208,-0.015610644345252986,2.848652085436087,-6.25,216.6960565033822,421.17029935245426
423.867825,1.8550514181818183,0.25,0.476,0.0144,0.011785,58.0,-9.53597349,70.0,9.85566222,-3.3918830841602823,2.722325118528399,-2.1743070738836208,-0.015610644345252986,2.848652085436087,-6.0,214.3652437418442,408.57570681110093
423.867825,1.8550514181818183,0.25,0.476,0.0144,0.011785,58.0,-9.53597349,70.0,9.85566222,-3.3918830841602823,2.722325118528399,-2.1743070738836208,-0.015610644345252986,2.848652085436087,-5.75,194.1804807217488,413.90089525203524
423.867825,1.8550514181818183,0.25,0.476,0.0144,0.011785,58.0,-9.53597349,70.0,9.85566222,-3.3918830841602823,2.722325118528399,-2.1743070738836208,-0.015610644345252986,2.848652085436087,-5.5,169.0180399441486,346.1275720577039
423.867825,1.8550514181818183,0.25,0.476,0.0144,0.011785,58.0,-9.53597349,70.0,9.85566222,-3.3918830841602823,2.722325118528399,-2.1743070738836208,-0.015610644345252986,2.848652085436087,-5.25,191.24519581219033,325.7043708741951
423.867825,1.8550514181818183,0.25,0.476,0.0144,0.011785,58.0,-9.53597349,70.0,9.85566222,-3.3918830841602823,2.722325118528399,-2.1743070738836208,-0.015610644345252986,2.848652085436087,-5.0,178.74304327112304,322.43554512831327
423.867825,1.8550514181818183,0.25,0.476,0.0144,0.011785,58.0,-9.53597349,70.0,9.85566222,-3.3918830841602823,2.722325118528399,-2.1743070738836208,-0.015610644345252986,2.848652085436087,-4.75,149.31129431417668,306.1293361098946
423.867825,1.8550514181818183,0.25,0.476,0.0144,0.011785,58.0,-9.53597349,70.0,9.85566222,-3.3918830841602823,2.722325118528399,-2.1743070738836208,-0.015610644345252986,2.848652085436087,-4.5,12.709792085741556,2.903589167832193
423.867825,1.8550514181818183,0.25,0.476,0.0144,0.011785,58.0,-9.53597349,70.0,9.85566222,-3.3918830841602823,2.722325118528399,-2.1743070738836208,-0.015610644345252986,2.848652085436087,-4.25,140.29725404589894,232.43408244138564
423.867825,1.8550514181818183,0.25,0.476,0.0144,0.011785,58.0,-9.53597349,70.0,9.85566222,-3.3918830841602823,2.722325118528399,-2.1743070738836208,-0.015610644345252986,2.848652085436087,-4.0,132.08390356302473,227.86370137556
423.867825,1.8550514181818183,0.25,0.476,0.0144,0.011785,58.0,-9.53597349,70.0,9.85566222,-3.3918830841602823,2.722325118528399,-2.1743070738836208,-0.015610644345252986,2.848652085436087,-3.75,15.42910160548539,94.8040156310681
423.867825,1.8550514181818183,0.25,0.476,0.0144,0.011785,58.0,-9.53597349,70.0,9.85566222,-3.3918830841602823,2.722325118528399,-2.1743070738836208,-0.015610644345252986,2.848652085436087,-3.5,104.49834039318561,188.14034042843116
423.867825,1.8550514181818183,0.25,0.476,0.0144,0.011785,58.0,-9.53597349,70.0,9.85566222,-3.3918830841602823,2.722325118528399,-2.1743070738836208,-0.015610644345252986,2.848652085436087,-3.5,104.49834039318561,188.14034042843116
423.867825,1.8550514181818183,0.25,0.476,0.0144,0.011785,58.0,-9.53597349,70.0,9.85566222,-3.3918830841602823,2.722325118528399,-2.1743070738836208,-0.015610644345252986,2.848652085436087,-3.25,111.13271208203325,182.25627320596863
423.867825,1.8550514181818183,0.25,0.476,0.0144,0.011785,58.0,-9.53597349,70.0,9.85566222,-3.3918830841602823,2.722325118528399,-2.1743070738836208,-0.015610644345252986,2.848652085436087,-3.0,116.59180688901645,169.09946229733086
423.867825,1.8550514181818183,0.25,0.476,0.0144,0.011785,58.0,-9.53597349,70.0,9.85566222,-3.3918830841602823,2.722325118528399,-2.1743070738836208,-0.015610644345252986,2.848652085436087,-2.75,109.10910747080125,133.61072896479791
